id,arquivo,linha,funcao,camada,feature,moderno_ou_legado,opcoes_diretas,opcoes_mapeadas,compartilhada,chamadas_detectadas_qtd
src/features/atividades/sei-pro-atividades.js:14528:initTableAfastamentoPanel,src/features/atividades/sei-pro-atividades.js,14528,initTableAfastamentoPanel,feature,atividades,moderno,,,não,1
src/features/atividades/sei-pro-atividades.js:14533:setTimeout,src/features/atividades/sei-pro-atividades.js,14533,setTimeout,feature,atividades,moderno,debugpage,debugpage,não,4
src/features/atividades/sei-pro-atividades.js:14540:getTableAfastamentoPanel,src/features/atividades/sei-pro-atividades.js,14540,getTableAfastamentoPanel,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,35
src/features/atividades/sei-pro-atividades.js:14695:setTimeout,src/features/atividades/sei-pro-atividades.js,14695,setTimeout,feature,atividades,moderno,,notificacaonovoprocesso,não,14
src/features/atividades/sei-pro-atividades.js:14729:setTimeout,src/features/atividades/sei-pro-atividades.js,14729,setTimeout,feature,atividades,moderno,,,não,5
src/features/atividades/sei-pro-atividades.js:14740:setTimeout,src/features/atividades/sei-pro-atividades.js,14740,setTimeout,feature,atividades,moderno,,,não,2
src/features/atividades/sei-pro-atividades.js:14746:getTableContatoPanel,src/features/atividades/sei-pro-atividades.js,14746,getTableContatoPanel,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,6
src/features/atividades/sei-pro-atividades.js:14759:toggleContatos,src/features/atividades/sei-pro-atividades.js,14759,toggleContatos,feature,atividades,moderno,,,não,7
src/features/atividades/sei-pro-atividades.js:14775:setTableContatoPanel,src/features/atividades/sei-pro-atividades.js,14775,setTableContatoPanel,feature,atividades,moderno,,,não,1
src/features/atividades/sei-pro-atividades.js:14784:getSubordinacao,src/features/atividades/sei-pro-atividades.js,14784,getSubordinacao,feature,atividades,moderno,,,não,13
src/features/atividades/sei-pro-atividades.js:14847:searchContatos,src/features/atividades/sei-pro-atividades.js,14847,searchContatos,feature,atividades,moderno,,,não,14
src/features/atividades/sei-pro-atividades.js:14872:updateCountContatos,src/features/atividades/sei-pro-atividades.js,14872,updateCountContatos,feature,atividades,moderno,,,não,9
src/features/atividades/sei-pro-atividades.js:14888:initGanttAfastamento,src/features/atividades/sei-pro-atividades.js,14888,initGanttAfastamento,feature,atividades,moderno,,,não,2
src/features/atividades/sei-pro-atividades.js:14894:setTimeout,src/features/atividades/sei-pro-atividades.js,14894,setTimeout,feature,atividades,moderno,debugpage,debugpage,não,3
src/features/atividades/sei-pro-atividades.js:14900:getGanttAfastamento,src/features/atividades/sei-pro-atividades.js,14900,getGanttAfastamento,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,47
src/features/atividades/sei-pro-atividades.js:15111:getOptionSelectMotivo,src/features/atividades/sei-pro-atividades.js,15111,getOptionSelectMotivo,feature,atividades,moderno,,,não,10
src/features/atividades/sei-pro-atividades.js:15135:updateOptionSelectMotivo,src/features/atividades/sei-pro-atividades.js,15135,updateOptionSelectMotivo,feature,atividades,moderno,,,não,8
src/features/atividades/sei-pro-atividades.js:15148:saveAfastamento,src/features/atividades/sei-pro-atividades.js,15148,saveAfastamento,feature,atividades,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;notificacaonovoprocesso;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,59
src/features/atividades/sei-pro-atividades.js:15391:checkDatesPlanoAfast,src/features/atividades/sei-pro-atividades.js,15391,checkDatesPlanoAfast,feature,atividades,moderno,,notificacaonovoprocesso,não,10
src/features/atividades/sei-pro-atividades.js:15418:getLoopDatesPlano,src/features/atividades/sei-pro-atividades.js,15418,getLoopDatesPlano,feature,atividades,moderno,,notificacaonovoprocesso,não,15
src/features/atividades/sei-pro-atividades.js:15514:checkDatesPlanoAfastLoop,src/features/atividades/sei-pro-atividades.js,15514,checkDatesPlanoAfastLoop,feature,atividades,moderno,,,não,7
src/features/atividades/sei-pro-atividades.js:15528:getTitleChartPlano,src/features/atividades/sei-pro-atividades.js,15528,getTitleChartPlano,feature,atividades,moderno,,,não,1
src/features/atividades/sei-pro-atividades.js:15534:getDialogEntregasPlanos,src/features/atividades/sei-pro-atividades.js,15534,getDialogEntregasPlanos,feature,atividades,moderno,,,não,11
src/features/atividades/sei-pro-atividades.js:15564:setTimeout,src/features/atividades/sei-pro-atividades.js,15564,setTimeout,feature,atividades,moderno,,gerenciarprescricoes;gerenciarprojetos;notificacaonovoprocesso,sim,4
src/features/atividades/sei-pro-atividades.js:15582:saveSelfEntregasPlanos,src/features/atividades/sei-pro-atividades.js,15582,saveSelfEntregasPlanos,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,10
src/features/atividades/sei-pro-atividades.js:15604:getChartProdutividadeMes,src/features/atividades/sei-pro-atividades.js,15604,getChartProdutividadeMes,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;notificacaonovoprocesso;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,35
src/features/atividades/sei-pro-atividades.js:15870:getRelatorioMetaProporcional,src/features/atividades/sei-pro-atividades.js,15870,getRelatorioMetaProporcional,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;notificacaonovoprocesso;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,17
src/features/atividades/sei-pro-atividades.js:16097:calcRelatorioMetaProporcional,src/features/atividades/sei-pro-atividades.js,16097,calcRelatorioMetaProporcional,feature,atividades,moderno,,,não,20
src/features/atividades/sei-pro-atividades.js:16189:setTimeout,src/features/atividades/sei-pro-atividades.js,16189,setTimeout,feature,atividades,moderno,,,não,6
src/features/atividades/sei-pro-atividades.js:16206:updateTempoProporcionalPlanos,src/features/atividades/sei-pro-atividades.js,16206,updateTempoProporcionalPlanos,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,5
src/features/atividades/sei-pro-atividades.js:16226:updateArrayPlanos,src/features/atividades/sei-pro-atividades.js,16226,updateArrayPlanos,feature,atividades,moderno,,,não,2
src/features/atividades/sei-pro-atividades.js:16236:checkDatesLoopAfast,src/features/atividades/sei-pro-atividades.js,16236,checkDatesLoopAfast,feature,atividades,moderno,,notificacaonovoprocesso,não,8
src/features/atividades/sei-pro-atividades.js:16251:checkDatesBetweenAfast,src/features/atividades/sei-pro-atividades.js,16251,checkDatesBetweenAfast,feature,atividades,moderno,,,não,6
src/features/atividades/sei-pro-atividades.js:16270:checkDatesAfast,src/features/atividades/sei-pro-atividades.js,16270,checkDatesAfast,feature,atividades,moderno,,,não,15
src/features/atividades/sei-pro-atividades.js:16344:checkDatesAfastValidation,src/features/atividades/sei-pro-atividades.js,16344,checkDatesAfastValidation,feature,atividades,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,9
src/features/atividades/sei-pro-atividades.js:16367:changeInputAfast,src/features/atividades/sei-pro-atividades.js,16367,changeInputAfast,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;notificacaonovoprocesso;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,13
src/features/atividades/sei-pro-atividades.js:16396:checkInputAfast,src/features/atividades/sei-pro-atividades.js,16396,checkInputAfast,feature,atividades,moderno,,,não,8
src/features/atividades/sei-pro-atividades.js:16422:changeDatesAfast,src/features/atividades/sei-pro-atividades.js,16422,changeDatesAfast,feature,atividades,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,3
src/features/atividades/sei-pro-atividades.js:16428:changeDatesAfast_,src/features/atividades/sei-pro-atividades.js,16428,changeDatesAfast_,feature,atividades,moderno,,,não,9
src/features/atividades/sei-pro-atividades.js:16445:checkAtividadesInAfastamentos,src/features/atividades/sei-pro-atividades.js,16445,checkAtividadesInAfastamentos,feature,atividades,moderno,,notificacaonovoprocesso,não,12
src/features/atividades/sei-pro-atividades.js:16468:checkDatesBetweenArrayAtiv,src/features/atividades/sei-pro-atividades.js,16468,checkDatesBetweenArrayAtiv,feature,atividades,moderno,,,não,18
src/features/atividades/sei-pro-atividades.js:16504:ativInAfastDetalhe,src/features/atividades/sei-pro-atividades.js,16504,ativInAfastDetalhe,feature,atividades,moderno,,,não,3
src/features/atividades/sei-pro-atividades.js:16509:editAfastamento,src/features/atividades/sei-pro-atividades.js,16509,editAfastamento,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,12
src/features/atividades/sei-pro-atividades.js:16530:extractDataAfast,src/features/atividades/sei-pro-atividades.js,16530,extractDataAfast,feature,atividades,moderno,,,não,11
src/features/atividades/sei-pro-atividades.js:16550:removeAfastamento,src/features/atividades/sei-pro-atividades.js,16550,removeAfastamento,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,12
src/features/atividades/sei-pro-atividades.js:16581:initKanbanAtividades,src/features/atividades/sei-pro-atividades.js,16581,initKanbanAtividades,feature,atividades,moderno,,,não,2
src/features/atividades/sei-pro-atividades.js:16587:setTimeout,src/features/atividades/sei-pro-atividades.js,16587,setTimeout,feature,atividades,moderno,debugpage,debugpage,não,3
src/features/atividades/sei-pro-atividades.js:16593:getKanbanAtividades,src/features/atividades/sei-pro-atividades.js,16593,getKanbanAtividades,feature,atividades,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,34
src/features/atividades/sei-pro-atividades.js:16738:setTimeout,src/features/atividades/sei-pro-atividades.js,16738,setTimeout,feature,atividades,moderno,,,não,5
src/features/atividades/sei-pro-atividades.js:16743:setTimeout,src/features/atividades/sei-pro-atividades.js,16743,setTimeout,feature,atividades,moderno,,notificacaonovoprocesso,não,18
src/features/atividades/sei-pro-atividades.js:16797:changeViewControl,src/features/atividades/sei-pro-atividades.js,16797,changeViewControl,feature,atividades,moderno,,,não,7
src/features/atividades/sei-pro-atividades.js:16813:updateCountKanbanBoard,src/features/atividades/sei-pro-atividades.js,16813,updateCountKanbanBoard,feature,atividades,moderno,,,não,2
src/features/atividades/sei-pro-atividades.js:16819:getStoreOrderKanbanItens,src/features/atividades/sei-pro-atividades.js,16819,getStoreOrderKanbanItens,feature,atividades,moderno,,,não,3
src/features/atividades/sei-pro-atividades.js:16824:getPinKanbanItem,src/features/atividades/sei-pro-atividades.js,16824,getPinKanbanItem,feature,atividades,moderno,,,não,3
src/features/atividades/sei-pro-atividades.js:16835:updatePriorityKanbanItens,src/features/atividades/sei-pro-atividades.js,16835,updatePriorityKanbanItens,feature,atividades,moderno,,,não,4
src/features/atividades/sei-pro-atividades.js:16843:setStorePriorityKanbanItens,src/features/atividades/sei-pro-atividades.js,16843,setStorePriorityKanbanItens,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,8
src/features/atividades/sei-pro-atividades.js:16862:setStoreOrderKanbanItens,src/features/atividades/sei-pro-atividades.js,16862,setStoreOrderKanbanItens,feature,atividades,moderno,,,não,2
src/features/atividades/sei-pro-atividades.js:16878:getOrderKanbanItens,src/features/atividades/sei-pro-atividades.js,16878,getOrderKanbanItens,feature,atividades,moderno,,,não,8
src/features/atividades/sei-pro-atividades.js:16888:getSortKanbanItens,src/features/atividades/sei-pro-atividades.js,16888,getSortKanbanItens,feature,atividades,moderno,,,não,8
src/features/atividades/sei-pro-atividades.js:16911:cancelSelectedItensAtiv,src/features/atividades/sei-pro-atividades.js,16911,cancelSelectedItensAtiv,feature,atividades,moderno,,,não,6
src/features/atividades/sei-pro-atividades.js:16920:pinKanbanItens,src/features/atividades/sei-pro-atividades.js,16920,pinKanbanItens,feature,atividades,moderno,,,não,14
src/features/atividades/sei-pro-atividades.js:16943:cancelMoveKanbanItens,src/features/atividades/sei-pro-atividades.js,16943,cancelMoveKanbanItens,feature,atividades,moderno,,,não,5
src/features/atividades/sei-pro-atividades.js:16951:getKanbanItem,src/features/atividades/sei-pro-atividades.js,16951,getKanbanItem,feature,atividades,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,35
src/features/atividades/sei-pro-atividades.js:17085:checklistOpen,src/features/atividades/sei-pro-atividades.js,17085,checklistOpen,feature,atividades,moderno,,,não,5
src/features/atividades/sei-pro-atividades.js:17093:checklistToggle,src/features/atividades/sei-pro-atividades.js,17093,checklistToggle,feature,atividades,moderno,,,não,4
src/features/atividades/sei-pro-atividades.js:17100:checklistEdit,src/features/atividades/sei-pro-atividades.js,17100,checklistEdit,feature,atividades,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,11
src/features/atividades/sei-pro-atividades.js:17129:updateChecklistOrder,src/features/atividades/sei-pro-atividades.js,17129,updateChecklistOrder,feature,atividades,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,2
src/features/atividades/sei-pro-atividades.js:17141:updateProgressChecklist,src/features/atividades/sei-pro-atividades.js,17141,updateProgressChecklist,feature,atividades,moderno,,notificacaonovoprocesso,não,8
